5.745621882693281890e+00 0.000000000000000000e+00 3.827822485225889970e+00 -1.154885875233357950e-01 7.409584583046348705e+00 -1.417211461027658714e-01 4.738558050927780130e+01 3.104520725033175665e+00 8.328720365022638461e+00 2.901032175550053438e-01
5.734790318064590942e+00 0.000000000000000000e+00 3.821643862830936378e+00 -1.149522589873654965e-01 7.395667684272280162e+00 -1.432412172681623019e-01 4.724557263295439213e+01 3.094391005255886284e+00 8.311353133669525661e+00 2.875820681601748419e-01
5.723973091316420181e+00 0.000000000000000000e+00 3.815470994749265543e+00 -1.157609699864945441e-01 7.381768982468204676e+00 -1.447596965965107785e-01 4.710594290165202125e+01 3.084282194830690216e+00 8.294013679081906787e+00 2.850640761150113889e-01
5.713170184551522368e+00 0.000000000000000000e+00 3.809303876151273638e+00 -1.152248696254360993e-01 7.367888455498365019e+00 -1.462765855393133307e-01 4.696669028692096504e+01 3.074194251450791171e+00 8.276701958422222560e+00 2.825492377973350955e-01
5.702381579895264174e+00 0.000000000000000000e+00 3.803142502211312337e+00 -1.146896083898081287e-01 7.354026081254159131e+00 -1.477918855467343917e-01 4.682781376321925393e+01 3.064127132899251649e+00 8.259417928920317564e+00 2.800375495892275524e-01
5.691607259495551574e+00 0.000000000000000000e+00 3.796986868107733670e+00 -1.141551853171645092e-01 7.340181837653937613e+00 -1.493055980676061267e-01 4.668931230790445142e+01 3.054080797048813523e+00 8.242161547873534388e+00 2.775290078770549229e-01
5.680847205522965737e+00 0.000000000000000000e+00 3.790836969022954417e+00 -1.149614525078188620e-01 7.326355702643009948e+00 -1.508177245494479735e-01 4.655118490122481489e+01 3.044055201861693760e+00 8.224932772646447177e+00 2.750236090514359688e-01
5.670101400170463712e+00 0.000000000000000000e+00 3.784692800143413915e+00 -1.144272566452979589e-01 7.312547654193690683e+00 -1.523282664384293383e-01 4.641343052631059862e+01 3.034050305389357050e+00 8.207731560670953996e+00 2.725213495072669190e-01
5.659369825653628894e+00 0.000000000000000000e+00 3.778554356659506119e+00 -1.138938974077099431e-01 7.298757670305141332e+00 -1.538372251794264400e-01 4.627604816916524300e+01 3.024066065772307965e+00 8.190557869445962424e+00 2.700222256436930479e-01
5.648652464210423219e+00 0.000000000000000000e+00 3.772421633765703497e+00 -1.146983357751842902e-01 7.284985729003405019e+00 -1.553446022159690187e-01 4.613903681865804174e+01 3.014102441239975505e+00 8.173411656537343362e+00 2.675262338641033466e-01
5.637949298101324835e+00 0.000000000000000000e+00 3.766294626660464218e+00 -1.141652033621252116e-01 7.271231808341415359e+00 -1.568503989902776397e-01 4.600239546651400957e+01 3.004159390110379135e+00 8.156292879577874189e+00 2.650333705761358516e-01
5.627260309609222411e+00 0.000000000000000000e+00 3.760173330546194848e+00 -1.136329060388412415e-01 7.257495886398865892e+00 -1.583546169432477058e-01 4.586612310730626518e+01 2.994236870790011551e+00 8.139201496267093106e+00 2.625436321916740923e-01
5.616585481039260586e+00 0.000000000000000000e+00 3.754057740629402229e+00 -1.131014428475012323e-01 7.243777941282210975e+00 -1.598572575144618924e-01 4.573021873844758289e+01 2.984334841773621960e+00 8.122137464371187221e+00 2.600570151268311037e-01
5.605924794719092219e+00 0.000000000000000000e+00 3.747947852120483425e+00 -1.139034481493439444e-01 7.230077951124758151e+00 -1.613583221421741598e-01 4.559468136018182349e+01 2.974453261644015356e+00 8.105100741722846891e+00 2.575735158019423210e-01
5.595278232998605716e+00 0.000000000000000000e+00 3.741843660233884705e+00 -1.133722108232202430e-01 7.216395894086291563e+00 -1.628578122633363989e-01 4.545950997557530116e+01 2.964592089071834025e+00 8.088091286221180454e+00 2.550931306415744615e-01
5.584645778250023618e+00 0.000000000000000000e+00 3.735745160188042924e+00 -1.128418060985421079e-01 7.202731748353470742e+00 -1.643557293135753383e-01 4.532470359050885378e+01 2.954751282815388791e+00 8.071109055831758639e+00 2.526158560745201953e-01
5.574027412867805786e+00 0.000000000000000000e+00 3.729652347205367313e+00 -1.123122330202797059e-01 7.189085492139565048e+00 -1.658520747272049789e-01 4.519026121366909621e+01 2.944930801720429869e+00 8.054154008586179359e+00 2.501416885337661711e-01
5.563423119268697370e+00 0.000000000000000000e+00 3.723565216512224829e+00 -1.131118113742406450e-01 7.175457103684368398e+00 -1.673468499372283702e-01 4.505618185654028451e+01 2.935130604719967451e+00 8.037226102582279097e+00 2.476706244565285431e-01
5.552832879891528073e+00 0.000000000000000000e+00 3.717483763339030745e+00 -1.125824632055270058e-01 7.161846561254246346e+00 -1.688400563753464922e-01 4.492246453339598133e+01 2.925350650834070976e+00 8.020325295983738556e+00 2.452026602841961278e-01
5.542256677197457293e+00 0.000000000000000000e+00 3.711407982920098991e+00 -1.120539451573954182e-01 7.148253843142217789e+00 -1.703316954719316101e-01 4.478910826129045830e+01 2.915590899169645311e+00 8.003451547020343781e+00 2.427377924623943528e-01
5.531694493669681911e+00 0.000000000000000000e+00 3.705337870493744301e+00 -1.115262562776173638e-01 7.134678927667684079e+00 -1.718217686560610247e-01 4.465611206005132061e+01 2.905851308920299303e+00 7.986604813987493223e+00 2.402760174409124261e-01
